Speed;q;p
1197;49.83;952224
1197;48.74;948171
1196;47.96;944582
1195;47.16;940862
1196;46.58;938886
1196;46.14;937642
1194;45.67;934671
1194;45.40;933306
1196;45.28;933869
1193;45.14;932037
1192;45.06;931172
1194;45.02;931999
1195;45.06;932663
1192;45.29;932041
1192;45.66;933208
1194;46.03;935804
1193;46.57;937402
1189;47.12;937757
1190;47.50;939853
1192;48.03;942948
1192;48.55;944560
1188;48.96;944440
1188;49.62;946889
1191;49.99;949959
1191;50.34;951344
1189;50.54;951102
1188;50.91;952246
1189;51.14;953672
1190;51.24;954526
1188;51.38;954363
1186;51.32;952763
1186;51.32;953174
1185;51.34;952613
1189;51.39;954826
1188;51.42;954154
1182;51.62;952370
1185;51.76;954544
1188;53.00;960873
1190;54.54;968077
1185;55.62;970654
1182;56.91;975318
1187;57.53;979636
1187;57.98;981406
1183;58.40;982041
1185;59.03;985109
1188;59.39;987515
1186;59.76;988673
1183;60.04;988893
1184;60.35;990886
1186;60.46;992036
1184;60.58;992110
1183;60.74;992534
1184;60.96;993866
1184;61.01;994268
1182;61.16;994497
1183;61.37;995884
1185;61.86;998855
1184;62.46;1001689
1182;62.88;1003392
1182;63.60;1006965
1183;63.97;1009194
1182;64.24;1010431
1181;64.48;1011356
1182;64.94;1014040
1184;65.33;1016327
1182;65.82;1018482
1180;66.28;1020547
1180;66.94;1024009
1181;67.74;1028278
1179;68.46;1031634
1180;68.90;1034177
1183;69.46;1037504
1182;69.84;1039276
1184;70.18;1041982
1187;70.64;1046280
1184;71.72;1055323
1181;72.35;1060136
1181;72.80;1064089
1182;73.00;1066012
1182;73.63;1071319
1179;74.12;1074957
1181;74.44;1078182
1184;74.52;1079435
1181;74.82;1081395
1181;74.98;1082743
1182;76.18;1093451
1184;77.30;1103382
1183;78.74;1115634
1179;79.59;1121932
1184;80.24;1128791
1186;80.68;1133261
1182;81.41;1138324
1180;81.81;1141441
1184;82.06;1144535
1184;82.20;1145825
1180;82.62;1148185
1182;82.79;1150422
1186;82.88;1152240
1184;82.98;1152381
1181;83.10;1152696
1183;83.21;1154367
1187;83.28;1155932
1184;83.42;1156347
1180;83.62;1156778
1184;83.65;1158343
1190;83.56;1159365
1184;83.61;1158045
1181;83.66;1157411
1187;83.48;1157603
1187;83.40;1156910
1183;83.34;1155405
1183;83.32;1155085
1186;83.12;1154314
1187;82.96;1153279
1183;82.86;1151298
1185;82.82;1151274
1188;82.72;1151376
1187;82.70;1151021
1186;82.62;1150162
1186;82.62;1150120
1187;82.60;1150148
1186;82.59;1149638
1187;82.60;1150017
1190;82.54;1150480
1189;82.54;1150126
1186;82.58;1149652
1188;82.57;1150078
1190;82.50;1150152
1187;82.57;1149972
1187;82.60;1150025
1189;82.54;1150234
1190;82.50;1150158
1188;82.49;1149398
1187;82.56;1149794
1191;82.52;1150467
1191;82.58;1151193
1189;82.66;1151254
1189;82.66;1151336
1190;82.64;1151246
1191;82.58;1151091
1190;82.59;1150931
1189;82.54;1150267
1191;82.58;1151031
1191;82.56;1150993
1189;82.60;1150770
1190;82.62;1151052
1193;82.64;1152221
1193;82.61;1151917
1192;82.58;1151454
1193;82.58;1151569
1193;82.62;1152014
1194;82.60;1152095
1193;82.58;1151739
1194;82.59;1152069
1193;82.52;1151179
1190;82.58;1150775
1192;82.43;1150253
1194;82.42;1150451
1195;82.34;1150245
1192;82.34;1149435
1193;82.35;1149736
1197;82.28;1150197
1195;82.27;1149429
1192;82.32;1149234
1195;82.28;1149620
1198;82.22;1150133
1197;82.18;1149331
1195;82.22;1149033
1196;82.18;1149203
1198;82.16;1149523
1197;82.16;1149118
1197;82.14;1149012
1198;82.16;1149392
1199;82.12;1149331
1198;82.16;1149366
1198;82.10;1149048
1201;82.06;1149790
1201;82.06;1149878
1199;82.02;1148614
1199;82.04;1148801
1202;82.00;1150960
1202;81.98;1150274
1201;81.96;1148781
1202;81.92;1149824
1203;81.88;1150987
1203;81.90;1150466
1204;81.82;1151229
1205;81.72;1151432
1205;81.68;1151063
1204;81.70;1149859
1204;81.68;1149435
1207;81.56;1151263
1206;81.56;1150449
1204;81.58;1149145
1207;81.54;1150980
1208;81.44;1151426
1207;81.40;1150552
1206;81.44;1149520
1209;81.34;1151594
1210;81.24;1151993
1209;81.22;1150361
1208;81.24;1150080
1210;81.20;1151004
1212;81.08;1152208
1210;81.08;1150332
1208;81.12;1148830
1211;81.08;1151790
1214;80.98;1153256
1214;80.87;1152953
1212;80.80;1150012
1211;80.78;1148599
1215;80.76;1153008
1217;80.68;1154009
1213;80.66;1149691
1214;80.62;1150184
1218;80.60;1153941
1218;80.52;1153723
1216;80.46;1150908
1215;80.44;1149598
1219;80.40;1153513
1220;80.36;1154357
1216;80.32;1149892
1218;80.30;1151293
1222;80.23;1154753
1222;80.10;1154163
1218;80.10;1149813
1219;80.00;1149534
1225;79.82;1154302
1226;79.53;1153498
1224;79.34;1149589
1221;79.23;1145910
1224;78.86;1144939
1228;78.53;1146435
1225;78.23;1141028
1223;77.36;1131143
1225;59.57;1016668
1225;44.82;950906
1223;28.69;855778
1223;20.10;815455
1222;13.00;781288
1210;7.08;747489
1211;2.12;724605
1229;0.00;723613
1220;0.00;718901
1225;0.00;721630
1218;0.00;718093
1222;0.00;720007
1216;0.00;717044
1221;0.00;719325
1217;0.00;717322
1216;0.00;717094
1216;0.00;716718
1214;0.00;716112
1218;0.00;717838
1215;0.00;716517
1212;0.00;714667
1213;0.00;715251
1215;0.00;716341
1214;0.00;715932
1210;0.00;713779
1212;0.00;714821
1213;0.00;715592
1210;0.00;713918
1208;0.00;712632
1210;2.35;725132
1213;8.05;753649
1214;12.86;777053
1222;19.02;809730
1217;21.42;819213
1203;24.89;829794
1212;27.21;844582
1208;28.28;848110
1209;30.27;858594
1211;30.76;862213
1210;31.52;867015
1208;31.83;867940
1212;32.18;872042
1205;32.45;870787
1209;32.49;872732
1211;32.64;874448
1208;32.70;873278
1208;32.82;874440
1210;32.84;875063
1210;32.76;874972
1209;32.82;874596
1208;32.92;875000
1209;32.90;875338
1211;32.86;875904
1210;32.88;875343
1208;32.90;874800
1210;32.88;875351
1209;33.04;876148
1209;33.20;877205
1209;33.63;880090
1209;34.14;883270
1210;34.62;886828
1209;35.33;890796
1210;35.90;894729
1210;36.48;898555
1212;37.03;902929
1211;37.50;905470
1210;38.20;909348
1211;38.68;913085
1212;39.10;916178
1211;39.59;919094
1208;39.86;919177
1209;40.09;920618
1213;40.36;924437
1212;40.66;925146
1210;41.15;925865
1211;41.52;927866
1213;41.84;930615
1213;42.27;932332
1209;42.60;931345
1211;42.91;933695
1215;43.04;936877
1213;43.08;935604
1211;43.23;934748
1213;43.40;936867
1215;43.56;938734
1214;43.75;938929
1214;43.92;939533
1214;44.25;940756
1214;44.46;942132
1215;44.84;943910
1213;45.85;946831
1214;46.54;950907
1216;47.62;956766
1215;48.50;959749
1215;49.12;962362
1216;49.75;965067
1217;50.10;967429
1217;50.50;969643
1215;50.84;969244
1215;51.18;971089
1218;51.42;974493
1218;51.54;974982
1216;51.69;974096
1217;51.96;975729
1220;52.17;979424
1220;52.36;979755
1217;52.50;977798
1217;52.81;979728
1221;53.00;983323
1222;53.04;984215
1218;53.08;981736
1219;53.15;982264
1222;53.16;984815
1222;53.18;984801
1221;53.10;983990
1220;53.06;982828
1221;53.12;984476
1223;53.14;986046
1222;53.08;984858
1222;52.98;984222
1223;53.00;984905
1222;53.04;984358
1221;53.02;983886
1222;52.96;984235
1224;52.96;985501
1225;52.93;986723
1224;52.84;985300
1224;52.76;984706
1226;52.74;986518
1225;52.76;986041
1223;52.72;984149
1224;52.72;984738
1227;52.66;986761
1226;52.64;985782
1224;52.66;984099
1226;52.66;985902
1229;52.58;987886
1226;52.48;985327
1223;52.54;983406
1227;52.56;986233
1228;52.60;987550
1226;52.79;986508
1224;52.98;986174
1226;53.09;988405
1229;53.08;990415
1227;53.08;988941
1226;53.14;988039
1228;53.12;989525
1228;53.06;989885
1227;53.12;988870
1227;53.20;989549
1228;53.16;989783
1229;53.08;990468
1229;53.06;990814
1227;53.08;989068
1227;53.08;988594
1228;53.06;989768
1229;53.06;990426
1228;53.08;989832
1229;53.04;990137
1228;53.00;989642
1228;53.04;989616
1228;53.08;989923
1229;53.08;990341
1229;53.00;990259
1230;52.96;990849
1231;52.92;991373
1228;52.94;988809
1228;52.96;988908
1230;52.98;990982
1229;52.98;990474
1229;52.96;989638
1227;53.02;988700
1229;53.00;989838
1230;52.98;991124
1227;53.02;988517
1228;53.02;989340
1230;53.00;991035
1232;52.92;992360
1230;52.88;990662
1228;52.88;988474
1229;52.92;989936
1231;52.92;991424
1230;52.90;990171
1228;52.90;988687
1230;52.92;990666
1232;52.90;992110
1229;52.88;989556
1228;52.90;988488
1229;52.92;989919
1230;52.90;990823
1230;52.90;990175
1229;52.94;989488
1230;52.90;990440
1230;52.86;990279
1227;52.94;988627
1228;53.02;989475
1230;52.96;990918
1230;52.90;990283
1228;52.96;989456
1229;53.02;989861
1229;52.96;989964
1228;52.96;989227
1227;53.00;988717
1227;53.08;988669
1227;53.12;988885
1229;53.12;990546
1230;53.04;991033
1227;53.04;988978
1227;53.12;988669
1229;53.12;990558
1229;53.08;990881
1226;53.16;988820
1227;53.20;989381
1229;53.10;990494
1227;53.12;988946
1226;53.24;988800
1227;53.28;989513
1227;53.36;990271
1227;53.53;991313
1228;53.62;992525
1226;53.62;990810
1225;53.62;989603
1226;53.68;990930
1226;53.72;991205
1225;53.64;989990
1225;53.58;989417
1226;53.36;988945
1226;52.61;985697
1224;50.15;973490
1222;45.32;950841
1221;28.96;856353
1223;21.78;823123
1215;13.00;778473
1204;8.36;750819
1208;4.72;735526
1227;0.15;723214
1213;0.00;715475
1219;0.00;718292
1212;0.00;714708
1218;0.00;718061
1209;0.00;713265
1213;0.00;715267
1210;0.00;714084
1210;0.00;713893
1208;0.00;712763
1205;0.00;711237
1207;0.00;712393
1207;0.00;712381
1202;0.00;709583
1200;0.00;708783
1204;0.00;710855
1203;0.00;710404
1198;0.00;707715
1196;0.00;707025
1200;0.00;708704
1199;0.00;708153
1192;0.00;705221
1192;0.00;705221
1196;0.00;706822
1194;0.00;705945
1188;0.00;703349
1188;0.00;703059
1192;0.00;704854
1190;0.00;704301
1184;0.00;701126
1183;0.00;700793
1187;0.00;702806
1187;0.00;702517
1181;0.00;700006
1179;0.00;698912
1182;0.00;700356
1182;0.00;700189
1178;0.00;698641
1177;0.00;698055
1176;0.00;697600
1176;0.00;697477
1174;0.00;696883
1172;0.00;695955
1172;0.00;695623
1171;0.00;695421
1170;0.00;694870
1170;0.00;694651
1167;0.00;693400
1168;0.16;694555
1168;0.70;697403
1166;4.32;714116
1167;11.30;748970
1174;17.74;783861
1177;24.38;817349
1166;29.64;839410
1164;38.30;886820
1164;43.33;909875
1169;49.74;937454
1159;56.58;965584
1167;60.60;987559
1164;64.84;1009625
1162;69.66;1035505
1165;72.33;1057387
1163;74.45;1074848
1164;76.22;1089822
1163;77.40;1099632
1163;78.64;1110037
1166;80.54;1126729
1165;82.45;1142442
1165;84.09;1156281
1166;85.50;1168487
1165;86.44;1175881
1165;87.75;1186922
1168;88.38;1193316
1169;88.83;1197577
1167;89.22;1199908
1167;89.48;1202273
1171;90.08;1208617
1171;91.92;1223363
1169;93.21;1232823
1171;94.20;1241571
1173;94.82;1247014
1171;95.82;1254331
1172;96.39;1259025
1173;96.73;1262608
1174;96.98;1264849
1172;97.18;1265436
1173;97.39;1267798
1177;97.41;1269968
1175;97.46;1269238
1171;97.58;1268160
1175;97.60;1270359
1179;97.56;1271859
1176;97.62;1271021
1175;97.66;1270662
1177;97.66;1271794
1180;97.58;1272575
1178;97.60;1271817
1178;97.62;1271700
1180;97.58;1272379
1179;97.59;1272243
1179;97.58;1272143
1180;97.60;1272613
1181;97.56;1272901
1182;97.55;1273066
1182;97.56;1273274
1184;97.52;1273967
1184;97.50;1273649
1183;97.53;1273360
1185;97.50;1274359
1186;97.46;1274486
1185;97.48;1274050
1185;97.48;1273942
1187;97.48;1274940
1189;97.40;1275573
1187;97.44;1274648
1185;97.46;1274008
1191;97.38;1276028
1191;97.36;1276229
1188;97.38;1274909
1190;97.36;1275572
1192;97.32;1276138
1191;97.30;1275819
1190;97.34;1275336
1192;97.32;1276166
1195;97.24;1276851
1193;97.26;1276203
1191;97.32;1275683
1192;97.28;1275991
1194;97.35;1277347
1196;97.57;1280396
1196;97.92;1282900
1193;98.27;1284664
1197;98.26;1286491
1197;98.26;1286543
1196;98.42;1287282
1197;98.60;1289214
1198;98.64;1289924
1199;98.72;1291365
1198;98.84;1291601
1198;98.90;1292353
1202;98.88;1294178
1201;98.92;1293862
1200;98.94;1293533
1201;98.96;1294452
1201;98.98;1294700
1202;98.98;1295099
1202;98.96;1295310
1203;98.88;1294769
1204;98.88;1295287
1204;98.86;1295524
1205;98.80;1295493
1205;98.80;1295410
1205;98.82;1295892
1206;98.78;1296347
1206;98.72;1295550
1207;98.70;1295969
1208;98.72;1296963
1207;98.66;1295929
1208;98.56;1295546
1209;98.58;1296629
1209;98.58;1296235
1210;98.58;1296664
1211;98.44;1296293
1210;98.36;1295107
1210;98.31;1294915
1211;98.26;1295124
1213;98.24;1295945
1213;98.28;1296301
1212;98.32;1295871
1212;98.34;1296235
1215;98.22;1297154
1215;98.20;1297170
1213;98.24;1296258
1216;98.22;1297724
1217;98.14;1297704
1214;98.00;1294875
1213;97.88;1293464
1217;97.74;1294973
1222;97.70;1297680
1218;97.70;1295266
1215;97.60;1292465
1218;97.32;1292190
1223;97.16;1294296
1221;97.03;1291750
1217;97.00;1289099
1220;97.00;1291227
1224;96.92;1292903
1225;96.86;1293140
1221;96.78;1289973
1220;96.80;1289435
1225;96.76;1292379
1225;96.70;1291893
1221;96.70;1289526
1223;96.72;1290581
1225;96.68;1291820
1226;96.60;1292334
1225;96.62;1291640
1224;96.62;1290480
1226;96.56;1291936
1228;96.50;1292520
1227;96.48;1292072
1226;96.48;1291382
1227;96.44;1291464
1230;96.42;1293124
1230;96.31;1292693
1228;96.08;1289368
1227;95.43;1284189
1231;94.78;1282070
1231;93.23;1270507
1229;91.54;1255745
1230;89.59;1241816
1231;87.02;1221264
1233;84.46;1201296
1231;81.58;1175106
1228;78.01;1141949
1231;69.29;1073890
1233;59.05;1021844
1226;40.56;932943
1225;31.08;870124
1224;19.44;812847
1221;14.16;786395
1214;7.93;753412
1214;2.22;726608
1223;0.00;720694
1220;0.00;719207
1225;0.00;721608
1217;0.00;717589
1216;0.00;717120
1223;0.00;720738
1219;0.00;718521
1215;0.00;716199
1212;0.00;714892
1216;0.00;717035
1216;0.00;716716
1211;0.00;714524
1210;0.00;713884
1210;0.00;713919
1211;0.00;714449
1208;0.00;712711
1205;0.00;711493
1207;0.00;712440
1207;0.00;712214
1203;0.00;710361
1201;0.00;709458
1203;0.00;710329
1201;0.00;709397
1197;0.00;707384
1197;0.00;707249
1198;0.00;708092
1196;0.00;707018
1193;0.00;705528
1193;0.00;705422
1193;0.00;705650
1192;0.00;705040
1190;0.00;703900
1190;0.00;704144
1189;0.00;703746
1186;0.00;702089
1186;0.00;702158
1187;0.00;702744
1185;0.00;701980
1181;0.00;699883
1182;0.00;700590
1183;0.00;700970
1180;0.00;699668
1177;0.00;698117
1179;0.00;698810
1180;0.00;699652
1175;0.00;697112
1174;0.00;696870
1177;0.00;698064
1174;0.00;696855
1170;0.00;694739
1171;0.00;695417
1173;0.00;696108
1168;0.00;694017
1167;0.00;693240
1169;0.00;694473
1169;0.00;694464
1163;0.00;691612
1162;0.00;690872
1166;0.00;692700
1164;0.00;691969
1161;0.00;690417
1161;0.00;690380
1162;1.05;696074
1161;6.08;720623
1162;13.46;757899
1173;20.70;797905
1166;27.90;830861
1147;37.49;874159
1162;44.73;914035
1152;51.29;936239
1164;56.88;968724
1151;61.66;989056
1164;65.16;1011451
1160;70.08;1037762
1152;73.16;1062103
1164;75.19;1081119
1161;77.20;1097296
1155;78.92;1110179
1158;79.84;1118735
1161;80.80;1127389
1160;82.05;1137550
1156;82.86;1143189
1159;83.38;1148537
1162;83.66;1151715
1160;83.98;1153578
1160;84.14;1155001
1162;84.28;1156833
1162;84.38;1157793
1160;84.60;1158991
1161;84.64;1159577
1163;84.64;1160188
1162;84.70;1160487
1163;84.74;1160837
1164;84.89;1162548
1163;84.94;1162552
1162;85.06;1163443
1167;85.02;1164557
1167;85.00;1164462
1163;85.10;1163915
1165;85.10;1164639
1170;85.00;1165383
1167;84.98;1164406
1162;85.10;1163762
1166;85.06;1164589
1169;85.00;1165143
1166;85.06;1164509
1167;85.05;1164926
1170;85.00;1165409
1166;85.02;1164304
1162;85.10;1163712
1167;85.10;1165261
1173;84.94;1165898
1170;84.94;1164934
1168;84.98;1164657
1169;84.96;1164848
1169;84.96;1164749
1170;85.08;1166027
1172;85.26;1168361
1172;85.36;1169262
1170;85.59;1170281
1171;85.64;1171104
1176;85.55;1171920
1175;85.56;1171766
1171;85.68;1171427
1174;85.75;1173140
1177;85.64;1173192
1175;85.68;1172798
1172;85.76;1172645
1177;85.72;1173738
1180;85.66;1174426
1176;85.72;1173448
1173;85.84;1173458
1178;85.70;1173929
1180;85.47;1172503
1176;85.50;1171771
1177;85.44;1171273
1177;85.44;1171568
1179;85.50;1172482
1179;85.50;1172496
1180;85.54;1173291
1181;85.56;1173677
1178;85.64;1173526
1178;85.66;1173698
1181;85.66;1174534
1184;85.54;1174666
1180;85.59;1173682
1178;85.72;1174216
1185;85.59;1175355
1183;85.60;1174827
1180;85.64;1173987
1184;85.61;1175083
1186;85.50;1174771
1183;85.52;1173994
1183;85.49;1173768
1189;85.43;1175173
1188;85.38;1174600
1182;85.50;1173468
1184;85.42;1173507
1189;85.30;1174255
1190;85.22;1173804
1185;85.20;1171960
1185;85.02;1170526
1193;84.76;1170664
1190;84.76;1169835
1186;84.82;1168916
1187;84.72;1168539
1190;84.56;1168048
1190;84.54;1167869
1190;84.38;1166394
1191;84.34;1166299
1191;84.28;1166038
1190;84.23;1165224
1190;84.24;1165321
1193;84.20;1165951
1194;84.23;1166373
1190;84.40;1166569
1192;84.46;1167672
1195;84.42;1168410
1193;84.52;1168781
1191;84.72;1169611
1194;84.64;1170160
1197;84.66;1170975
1193;84.71;1170347
1194;84.72;1170574
1197;84.71;1171672
1197;84.68;1171323
1193;84.74;1170452
1195;84.70;1170763
1199;84.60;1171307
1199;84.62;1171527
1195;84.66;1170580
1196;84.64;1170564
1200;84.52;1170794
1200;84.52;1170856
1198;84.52;1170299
1199;84.52;1170406
1201;84.46;1171655
1201;84.39;1170574
1198;84.40;1169181
1200;84.26;1169001
1203;84.09;1170334
1200;84.02;1166429
1199;84.02;1166191
1205;83.76;1169370
1203;83.70;1166677
1201;83.74;1164823
1202;83.68;1165518
1204;83.60;1166928
1204;83.54;1165752
1202;83.56;1163984
1204;83.52;1165445
1208;83.33;1167609
1207;82.44;1159598
1203;81.10;1143999
1203;75.94;1098297
1206;70.77;1056500
1207;67.22;1036624
1204;62.94;1012019
1203;60.68;999734
1205;59.36;996013
1207;57.66;991276
1203;56.78;983996
1203;56.26;981352
1206;55.65;981779
1204;55.30;979221
1202;55.08;976603
1203;54.92;976818
1207;54.68;978919
1204;54.57;976235
1202;54.65;974425
1205;54.60;976843
1203;54.75;975943
1203;54.94;976501
1204;55.06;978168
1204;55.58;980280
1204;56.20;982250
1201;56.76;982333
1202;57.42;985598
1204;57.74;988546
1203;58.08;989139
1204;58.57;992246
1202;58.98;991530
1201;59.20;991667
1204;59.63;996256
1202;60.02;996214
1202;60.34;997676
1202;60.87;1000121
1203;61.20;1002213
1203;61.37;1003859
1202;61.88;1004368
1204;62.70;1011043
1203;63.97;1016652
1199;64.99;1017827
1202;65.74;1023856
1207;66.76;1034679
1206;67.73;1037707
1199;68.52;1035249
1202;69.51;1042297
1206;70.00;1049289
1204;70.38;1050849
1202;71.14;1054883
1204;71.92;1064523
1207;72.40;1071467
1202;73.29;1074209
1202;73.82;1078780
1208;74.06;1086616
1206;74.47;1089056
1203;74.78;1088209
1203;75.05;1090730
1205;75.10;1093490
1210;74.96;1096853
1206;74.97;1093247
1204;75.05;1091069
1208;75.02;1095234
1206;75.04;1093978
1207;75.02;1093956
1207;75.00;1094364
1206;74.98;1092806
1208;74.94;1095261
1208;74.89;1094550
1206;74.84;1091489
1209;74.64;1093048
1209;74.55;1092747
1207;74.45;1089177
1208;74.36;1089254
1209;74.24;1089682
1209;74.16;1088688
1208;74.10;1087884
1208;74.08;1087320
1210;74.06;1088815
1211;73.95;1089955
1209;73.94;1087423
1207;73.90;1084812
1210;73.96;1088068
1213;73.90;1090732
1210;73.86;1088054
1209;73.84;1086304
1211;73.82;1088037
1211;73.79;1088034
1210;73.76;1087093
1211;73.64;1086489
1212;73.48;1086432
1211;73.42;1085345
1211;73.36;1084212
1212;73.17;1083876
1213;72.98;1082755
1212;72.59;1078843
1213;72.30;1077291
1213;71.98;1074824
1213;71.27;1068569
1211;70.64;1060795
1212;70.04;1056375
1214;69.39;1054825
1213;68.84;1051907
1212;68.20;1047386
1211;67.30;1041079
1212;66.49;1038543
1215;65.66;1037166
1214;65.16;1033863
1211;64.62;1027701
1212;64.26;1027042
1215;63.87;1028559
1213;63.38;1023373
1212;63.20;1021402
1214;62.87;1022014
1212;62.68;1019618
1212;62.50;1018213
1213;62.17;1017461
1213;61.92;1016816
1213;61.67;1015551
1213;61.44;1014210
1212;61.24;1012231
1213;61.00;1011669
1213;60.92;1011760
1213;60.83;1010883
1211;60.82;1008927
1212;60.80;1009257
1213;60.80;1010902
1214;60.76;1011316
1212;60.74;1009266
1210;60.77;1008019
1214;60.86;1012485
1213;61.04;1012035
1210;61.16;1009036
1213;61.08;1011983
1214;61.01;1013161
1211;60.92;1008906
1209;59.94;1002715
1210;56.74;990103
1210;42.92;933318
1210;27.40;844637
1206;19.10;803437
1208;14.00;779998
1196;7.74;744436
1193;1.84;714274
1209;0.00;713180
1205;0.00;711306
1201;0.00;709182
1202;0.00;709646
1201;0.00;709329
1197;0.00;707588
1200;0.00;708639
1203;0.00;710565
1204;0.00;710632
1195;0.00;706275
1192;0.00;705233
1194;0.00;705865
1197;0.00;707622
1194;0.00;706141
1190;0.00;704122
1189;0.00;703611
1189;0.00;703543
1188;0.00;703200
1186;0.00;702352
1184;0.00;701417
1186;0.00;702190
1182;0.00;700548
1178;0.00;698751
1178;0.00;698617
1180;0.00;699693
1179;0.00;699107
1177;0.00;697862
1174;0.00;696740
1176;0.00;697546
1175;0.00;697168
1172;0.00;695540
1171;0.00;695111
1172;0.00;695782
1169;0.00;694414
1166;0.00;693125
1168;0.00;693925
1168;0.00;693743
1166;0.00;692853
1165;0.00;692372
1166;0.00;692793
1161;0.00;690377
1157;0.00;688582
1161;0.00;690394
1163;0.00;691407
1160;0.00;689917
1155;0.00;687610
1155;0.00;687958
1158;0.00;689051
1154;0.00;687207
1154;0.00;687115
1154;0.00;687435
1152;0.00;686264
1151;1.55;693563
1152;8.07;726589
1155;16.77;771140
1169;25.54;820035
1166;34.10;864063
1144;40.14;886592
1154;46.60;917221
1151;52.22;940622
1149;58.07;969267
1148;61.17;985626
1140;63.72;998026
1150;65.20;1008661
1151;66.20;1014574
1144;67.20;1018813
1152;67.68;1022941
1153;67.98;1024738
1148;68.30;1025851
